iter	RMSE
1665	1371.075955
1666	1370.606109
1667	1370.243495
1668	1369.818457
1669	1369.633499
1670	1369.214252
1671	1368.86745
1672	1368.618477
1673	1368.434437
1674	1368.001727
1675	1367.587024
1676	1367.202374
1677	1366.845377
1678	1366.438299
1679	1366.194337
1680	1366.055137
1681	1365.697791
1682	1365.470448
1683	1365.092725
1684	1364.716511
1685	1364.357671
1686	1363.892435
1687	1363.699302
1688	1363.346787
1689	1363.011453
1690	1362.874904
1691	1362.469119
1692	1362.067774
1693	1361.769665
1694	1361.371644
1695	1361.129732
1696	1360.801427
1697	1360.472211
1698	1360.297897
1699	1359.875497
1700	1359.654508
1701	1359.319719
1702	1359.130916
1703	1358.676496
1704	1358.143284
1705	1357.92556
1706	1357.573172
1707	1357.217072
1708	1356.767555
1709	1356.185139
1710	1355.958784
1711	1355.6712
1712	1355.396733
1713	1354.87519
1714	1354.644475
1715	1354.267491
1716	1353.751107
1717	1353.45916
1718	1353.020752
1719	1352.586261
1720	1352.359079
1721	1351.792264
1722	1351.395924
1723	1350.990091
1724	1350.172735
1725	1349.883851
1726	1349.456746
1727	1349.065917
1728	1348.647051
1729	1348.492789
1730	1348.293448
1731	1347.925107
1732	1347.362465
1733	1347.107509
1734	1346.694993
1735	1346.357489
1736	1346.025784
1737	1345.800161
1738	1345.414507
1739	1345.192293
1740	1345.031975
1741	1344.855798
1742	1344.465338
1743	1343.875887
1744	1343.49767
1745	1343.114565
1746	1342.745394
1747	1342.407785
1748	1342.039403
1749	1341.765217
1750	1341.590998
1751	1341.433057
1752	1341.024305
1753	1340.85103
1754	1340.478774
1755	1340.30091
1756	1339.939741
1757	1339.574628
1758	1339.387694
1759	1339.001817
1760	1338.831843
1761	1338.746738
1762	1338.340776
1763	1338.187864
1764	1337.835019
1765	1337.435609
1766	1337.077421
1767	1336.654389
1768	1336.370972
1769	1336.014738
1770	1335.683051
1771	1335.300536
1772	1335.032196
1773	1334.938115
1774	1334.591428
1775	1334.360149
1776	1334.030063
1777	1333.701573
1778	1333.51421
1779	1333.344493
1780	1333.068511
1781	1332.603632
1782	1332.435077
1783	1332.174355
1784	1331.91779
1785	1331.666172
1786	1331.272473
1787	1331.025988
1788	1330.811591
1789	1330.633599
1790	1330.386442
1791	1329.954076
1792	1329.613672
1793	1329.276967
1794	1329.101928
1795	1328.728383
1796	1328.342654
1797	1328.134716
1798	1327.731609
1799	1327.558318
1800	1327.291841
1801	1326.914543
1802	1326.53227
1803	1326.464576
1804	1326.094583
1805	1325.759118
1806	1325.587199
1807	1325.366261
1808	1324.879477
1809	1324.628395
1810	1324.303041
1811	1324.041887
1812	1323.709222
1813	1323.3303
1814	1322.961207
1815	1322.482111
1816	1322.273473
1817	1321.799723
1818	1321.55851
1819	1321.092132
1820	1320.727941
1821	1320.342912
1822	1320.015962
1823	1319.692541
1824	1319.44851
1825	1319.324433
1826	1319.135928
1827	1318.691356
1828	1318.505586
1829	1318.046563
1830	1317.890097
1831	1317.655395
1832	1317.459456
1833	1317.155907
1834	1316.857003
1835	1316.734065
1836	1316.538061
1837	1316.383093
1838	1316.179945
1839	1315.948104
1840	1315.782185
1841	1315.528727
1842	1315.079577
1843	1314.767149
1844	1314.318951
1845	1313.924456
1846	1313.590253
1847	1313.357867
1848	1313.157971
1849	1312.957661
1850	1312.627736
1851	1312.18982
1852	1311.799581
1853	1311.600203
1854	1311.371853
1855	1311.198357
1856	1311.027478
1857	1310.855731
1858	1310.591253
1859	1310.159923
1860	1309.991703
1861	1309.666502
1862	1309.466052
1863	1309.145624
1864	1308.886359
1865	1308.728403
1866	1308.231013
1867	1308.080739
1868	1307.85892
1869	1307.793719
1870	1307.585927
1871	1307.270547
1872	1307.124483
1873	1306.822431
1874	1306.400279
1875	1306.285547
1876	1305.986791
1877	1305.54815
1878	1305.320998
1879	1304.969522
1880	1304.809201
1881	1304.677269
1882	1304.226362
1883	1304.037219
1884	1303.625544
1885	1303.411433
1886	1303.310044
1887	1303.181191
1888	1302.687175
1889	1302.465164
1890	1302.031778
1891	1301.8144
1892	1301.456409
1893	1301.143682
1894	1300.658972
1895	1300.417168
1896	1300.212778
1897	1299.997879
1898	1299.633459
1899	1299.442879
1900	1299.244406
1901	1298.868576
1902	1298.392306
1903	1298.317854
1904	1297.916938
1905	1297.574901
1906	1297.330323
1907	1297.02876
1908	1296.840892
1909	1296.655252
1910	1296.564668
1911	1296.216993
1912	1295.715795
1913	1295.496051
1914	1295.283654
1915	1295.101432
1916	1294.881577
1917	1294.703026
1918	1294.481338
1919	1294.272094
1920	1293.924335
1921	1293.626994
1922	1293.397916
1923	1293.11528
1924	1292.802357
1925	1292.445569
1926	1292.024683
1927	1291.835031
1928	1291.38081
1929	1290.909194
1930	1290.371382
1931	1290.092176
1932	1289.935138
1933	1289.532245
1934	1289.068357
1935	1288.865921
1936	1288.665751
1937	1288.359441
1938	1288.287354
1939	1288.087454
1940	1287.869632
1941	1287.427521
1942	1286.927582
1943	1286.594109
1944	1286.292503
1945	1285.861943
1946	1285.318262
1947	1284.88789
1948	1284.655205
1949	1284.28447
1950	1284.102372
1951	1283.755411
1952	1283.292779
1953	1282.826815
1954	1282.374922
1955	1281.994382
1956	1281.859604
1957	1281.614422
1958	1281.168765
1959	1280.909567
1960	1280.557156
1961	1280.40317
1962	1280.096704
1963	1279.90502
1964	1279.558138
1965	1279.263149
1966	1279.080728
1967	1278.696434
1968	1278.635447
1969	1278.373058
1970	1278.244734
1971	1278.054895
1972	1277.796244
1973	1277.541744
1974	1277.33861
1975	1277.242067
1976	1277.2214
1977	1277.02692
1978	1276.847166
1979	1276.469469
1980	1275.891652
1981	1275.598792
1982	1275.518182
1983	1274.970315
1984	1274.769666
1985	1274.332584
1986	1274.172303
1987	1273.883899
1988	1273.425653
1989	1273.145719
1990	1273.066323
1991	1272.978355
1992	1272.780258
1993	1272.590048
1994	1272.138007
1995	1271.854424
1996	1271.584723
1997	1271.293454
1998	1270.699686
1999	1270.51715
2000	1270.185906
2001	1269.988449
2002	1269.619734
2003	1269.376857
2004	1269.012325
2005	1268.52289
2006	1268.23468
2007	1267.957474
2008	1267.675955
2009	1267.247479
2010	1266.95884
2011	1266.914833
2012	1266.718754
2013	1266.371291
2014	1266.091406
2015	1265.847403
2016	1265.489609
2017	1264.882925
2018	1264.597538
2019	1264.242172
2020	1264.0837
2021	1263.736516
2022	1263.398516
2023	1263.354778
2024	1263.010825
2025	1262.822568
2026	1262.630945
2027	1262.565729
2028	1262.143435
2029	1261.585785
2030	1261.373483
2031	1261.225628
2032	1260.833421
2033	1260.563958
2034	1260.410879
2035	1260.163957
2036	1260.100259
2037	1260.013703
2038	1259.868868
2039	1259.717368
2040	1259.567456
2041	1259.249529
2042	1259.101457
2043	1258.505534
2044	1258.102681
2045	1257.96224
2046	1257.805275
2047	1257.514881
2048	1257.306679
2049	1257.130296
2050	1256.955995
2051	1256.766898
2052	1256.643762
2053	1256.291742
2054	1256.142419
2055	1255.904668
2056	1255.577841
2057	1255.375536
2058	1255.209646
2059	1255.166594
2060	1255.127798
2061	1254.771915
2062	1254.524076
2063	1254.283994
2064	1254.122981
2065	1254.065865
2066	1253.779331
2067	1253.502206
2068	1253.160849
2069	1252.885962
2070	1252.641824
2071	1252.599317
2072	1252.109005
2073	1251.738349
2074	1251.396622
2075	1251.288821
2076	1251.029939
2077	1250.909098
2078	1250.627798
2079	1250.587026
2080	1250.456669
2081	1250.262911
2082	1250.230925
2083	1249.971496
2084	1249.634982
2085	1249.466425
2086	1249.211953
2087	1249.170739
2088	1248.892575
2089	1248.626415
2090	1248.357911
2091	1248.26285
2092	1248.152266
2093	1247.955104
2094	1247.62397
2095	1247.390246
2096	1247.158367
2097	1247.117081
2098	1246.728262
2099	1246.453287
2100	1246.250801
2101	1245.986029
2102	1245.907519
2103	1245.630925
2104	1245.346936
2105	1245.263652
2106	1245.238441
2107	1244.969058
2108	1244.587099
2109	1244.401806
2110	1244.185646
2111	1244.027268
2112	1243.710793
2113	1243.247828
2114	1242.922598
2115	1242.616818
2116	1242.386286
2117	1242.139893
2118	1241.880087
2119	1241.709498
2120	1241.430833
2121	1241.284182
2122	1241.095868
2123	1240.925286
2124	1240.389674
2125	1240.312805
2126	1240.272537
2127	1240.010377
2128	1239.82186
2129	1239.565921
2130	1239.433754
2131	1239.403001
2132	1239.363101
2133	1239.227406
2134	1239.090817
2135	1238.878059
2136	1238.428593
2137	1238.15953
2138	1237.848616
2139	1237.670153
2140	1237.632909
2141	1237.543012
2142	1237.506072
2143	1236.956959
2144	1236.772253
2145	1236.503962
2146	1236.333341
2147	1236.09547
2148	1235.873403
2149	1235.692827
2150	1235.558518
2151	1235.359844
2152	1235.151741
2153	1234.942202
2154	1234.640152
2155	1234.202489
2156	1234.06303
2157	1233.791867
2158	1233.613992
2159	1233.309852
2160	1233.10308
2161	1232.860839
2162	1232.68516
2163	1232.43357
2164	1232.303043
2165	1232.170611
2166	1231.943285
2167	1231.855575
2168	1231.59049
2169	1231.428369
2170	1231.214901
2171	1231.010823
2172	1230.748733
2173	1230.277904
2174	1230.071806
2175	1229.926907
2176	1229.578709
2177	1229.146317
2178	1229.019191
2179	1228.818643
2180	1228.733164
2181	1228.474119
2182	1228.237996
2183	1227.813462
2184	1227.527078
2185	1227.187526
2186	1227.148268
2187	1226.981262
2188	1226.73987
2189	1226.61533
2190	1226.198971
2191	1226.052316
2192	1225.540185
2193	1225.224355
2194	1225.185515
2195	1225.072594
2196	1224.868898
2197	1224.549846
2198	1224.306036
2199	1223.844155
2200	1223.608558
2201	1223.353415
2202	1223.120788
2203	1222.788845
2204	1222.537408
2205	1222.499325
2206	1222.249156
2207	1222.051804
2208	1221.798806
2209	1221.620302
2210	1221.582411
2211	1221.127557
2212	1220.876399
2213	1220.680632
2214	1220.473239
2215	1220.148612
2216	1220.111271
2217	1219.897277
2218	1219.691219
2219	1219.497021
2220	1219.331967
2221	1219.00716
2222	1218.558758
2223	1218.316827
2224	1218.08005
2225	1217.807182
2226	1217.636643
2227	1217.456344
2228	1217.215503
2229	1217.066294
2230	1216.829008
2231	1216.636392
2232	1216.324145
2233	1216.067151
2234	1215.685384
2235	1215.51065
2236	1215.312208
2237	1215.211041
2238	1215.002138
2239	1214.644737
2240	1214.466372
2241	1214.131132
2242	1213.978675
2243	1213.810817
2244	1213.581589
2245	1213.464488
2246	1213.309572
2247	1212.938426
2248	1212.710361
2249	1212.484602
2250	1212.412735
2251	1212.276406
2252	1212.141502
2253	1211.966541
2254	1211.720571
2255	1211.649528
2256	1211.358236
2257	1211.087847
2258	1210.88397
2259	1210.718299
2260	1210.475728
2261	1210.178889
2262	1209.752238
2263	1209.611143
2264	1209.575209
2265	1209.403648
2266	1209.200668
2267	1208.985553
2268	1208.869352
2269	1208.654206
2270	1208.516113
2271	1208.38046
2272	1208.138968
2273	1207.948738
2274	1207.735478
2275	1207.52189
2276	1207.331928
2277	1207.148394
2278	1206.951826
2279	1206.628194
2280	1206.445905
2281	1206.185039
2282	1205.866758
2283	1205.581582
2284	1205.418755
2285	1205.257881
2286	1205.221597
2287	1205.060632
2288	1204.871224
2289	1204.690548
2290	1204.474446
2291	1204.439105
2292	1204.200312
2293	1204.022372
2294	1203.646934
2295	1203.39461
2296	1202.971022
2297	1202.756427
2298	1202.444232
2299	1202.30659
2300	1202.011711
2301	1201.861921
2302	1201.725765
2303	1201.512194
2304	1201.15564
2305	1200.899966
2306	1200.689501
2307	1200.513857
2308	1200.301955
2309	1200.031375
2310	1199.864021
2311	1199.690979
2312	1199.556359
2313	1199.444869
2314	1199.360114
2315	1199.015342
2316	1198.894383
2317	1198.723999
2318	1198.356276
2319	1198.223863
2320	1197.969872
2321	1197.63031
2322	1197.497647
2323	1197.078223
2324	1196.969087
2325	1196.785609
2326	1196.655741
2327	1196.459436
2328	1196.193646
2329	1195.999483
2330	1195.728834
2331	1195.544226
2332	1195.353806
2333	1195.140583
2334	1194.884863
2335	1194.75586
2336	1194.584012
2337	1194.306999
2338	1194.135206
2339	1193.941967
2340	1193.825902
2341	1193.475579
2342	1193.44088
2343	1193.202283
2344	1193.033799
2345	1192.865615
2346	1192.507922
2347	1192.319819
2348	1192.025564
2349	1191.899682
2350	1191.680369
2351	1191.513784
2352	1191.269301
2353	1191.234059
2354	1191.075519
2355	1191.009526
2356	1190.82298
2357	1190.520453
2358	1190.280063
2359	1190.076473
2360	1189.923291
2361	1189.889185
2362	1189.47947
2363	1189.373569
2364	1189.010657
2365	1188.751963
2366	1188.62932
2367	1188.386608
2368	1188.232157
2369	1187.881384
2370	1187.751825
2371	1187.571295
2372	1187.488977
2373	1187.344307
2374	1187.106496
2375	1186.934191
2376	1186.723924
2377	1186.596
2378	1186.472056
2379	1186.438136
2380	1186.33734
2381	1186.097212
2382	1186.06352
2383	1185.937031
2384	1185.732314
2385	1185.543252
2386	1185.51701
2387	1185.285535
2388	1185.028086
2389	1184.872416
2390	1184.527005
2391	1184.18543
2392	1184.152065
2393	1184.018989
2394	1183.894195
2395	1183.729228
2396	1183.542
2397	1183.34397
2398	1182.964342
2399	1182.707275
2400	1182.546191
2401	1182.520307
2402	1182.239495
2403	1182.115947
2404	1181.878878
2405	1181.516288
2406	1181.332973
2407	1181.215086
2408	1180.84242
2409	1180.648576
2410	1180.425884
2411	1180.178526
2412	1179.90489
2413	1179.661128
2414	1179.510095
2415	1179.474365
2416	1179.460752
2417	1179.210874
2418	1178.959364
2419	1178.724428
2420	1178.496689
2421	1178.375437
2422	1178.118541
2423	1177.864355
2424	1177.591448
2425	1177.198825
2426	1176.97642
2427	1176.709246
2428	1176.676592
2429	1176.484337
2430	1176.264552
2431	1176.16581
2432	1176.007796
2433	1175.888361
2434	1175.85595
2435	1175.522062
2436	1175.312461
2437	1175.139404
2438	1174.89044
2439	1174.721872
2440	1174.622539
2441	1174.590311
2442	1174.475681
2443	1174.306986
2444	1174.064237
2445	1173.81921
2446	1173.717359
2447	1173.561245
2448	1173.529214
2449	1173.463348
2450	1173.244197
2451	1172.914227
2452	1172.633841
2453	1172.515904
2454	1172.381897
2455	1172.192555
2456	1172.019837
2457	1171.904155
2458	1171.751696
2459	1171.556287
2460	1171.416372
2461	1171.215594
2462	1171.101754
2463	1171.067088
2464	1170.945917
2465	1170.914034
2466	1170.604754
2467	1170.396115
2468	1170.364468
2469	1170.15845
2470	1170.048918
2471	1169.907904
2472	1169.750511
2473	1169.543435
2474	1169.400348
2475	1169.067956
2476	1169.03379
2477	1168.819124
2478	1168.640092
2479	1168.527236
2480	1168.28335
2481	1168.018922
2482	1167.805826
2483	1167.78088
2484	1167.637053
2485	1167.390455
2486	1167.240042
2487	1166.895097
2488	1166.69555
2489	1166.526885
2490	1166.293201
2491	1166.143685
2492	1165.982769
2493	1165.642682
2494	1165.480682
2495	1165.177996
2496	1164.902949
2497	1164.718417
2498	1164.592651
2499	1164.495792
2500	1164.289511
2501	1163.926242
2502	1163.721519
2503	1163.518635
2504	1163.409508
2505	1163.250861
2506	1163.140346
2507	1162.980624
2508	1162.638845
2509	1162.48516
2510	1162.278693
2511	1162.042245
2512	1161.82352
2513	1161.731025
2514	1161.477376
2515	1161.445964
2516	1161.414772
2517	1161.383798
2518	1161.086679
2519	1160.86365
2520	1160.832878
2521	1160.802321
2522	1160.676212
2523	1160.445017
2524	1160.285286
2525	1160.126108
2526	1159.970235
2527	1159.826691
2528	1159.673447
2529	1159.55109
2530	1159.342795
2531	1159.247903
2532	1159.217659
2533	1158.865699
2534	1158.8357
2535	1158.741714
2536	1158.514254
2537	1158.215072
2538	1158.056919
2539	1157.945097
2540	1157.837013
2541	1157.773878
2542	1157.568795
2543	1157.475811
2544	1157.210162
2545	1157.025377
2546	1156.859291
2547	1156.571019
2548	1156.460653
2549	1156.393651
2550	1156.302225
2551	1156.235634
2552	1156.14877
2553	1155.838667
2554	1155.686116
2555	1155.661782
2556	1155.580336
2557	1155.257646
2558	1155.150251
2559	1154.82337
2560	1154.799812
2561	1154.649092
2562	1154.624948
2563	1154.467979
2564	1154.341373
2565	1154.203452
2566	1154.17415
2567	1153.986078
2568	1153.704423
2569	1153.415475
2570	1153.180687
2571	1152.960327
2572	1152.640035
2573	1152.575111
2574	1152.298335
2575	1152.187945
2576	1152.050487
2577	1151.942022
2578	1151.684966
2579	1151.563447
2580	1151.412403
2581	1151.269382
2582	1151.182625
2583	1150.909813
2584	1150.805377
2585	1150.677688
2586	1150.648664
2587	1150.372989
2588	1150.197031
2589	1149.881861
2590	1149.756941
2591	1149.680815
2592	1149.439447
2593	1149.376921
2594	1149.20052
2595	1149.129354
2596	1148.894494
2597	1148.804873
2598	1148.716642
2599	1148.528988
2600	1148.294361
2601	1148.085746
2602	1147.870966
2603	1147.754557
2604	1147.489134
2605	1147.351093
2606	1147.272571
2607	1147.080478
2608	1147.005634
2609	1146.794023
2610	1146.771071
2611	1146.581236
2612	1146.362932
2613	1146.179946
2614	1146.151218
2615	1145.910826
2616	1145.888759
2617	1145.542358
2618	1145.350088
2619	1145.143781
2620	1144.945322
2621	1144.913763
2622	1144.793861
2623	1144.670939
2624	1144.521715
2625	1144.402648
2626	1144.296717
2627	1144.154118
2628	1143.903334
2629	1143.594503
2630	1143.489557
2631	1143.467801
2632	1143.376241
2633	1143.187872
2634	1142.917354
2635	1142.887752
2636	1142.783842
2637	1142.669918
2638	1142.568046
2639	1142.277215
2640	1142.036141
2641	1141.887207
2642	1141.676835
2643	1141.523829
2644	1141.236552
2645	1140.992725
2646	1140.869848
2647	1140.702046
2648	1140.492628
2649	1140.464491
2650	1140.335556
2651	1140.232822
2652	1139.961313
2653	1139.84907
2654	1139.731054
2655	1139.631428
2656	1139.455497
2657	1139.317235
2658	1139.161173
2659	1138.87051
2660	1138.758731
2661	1138.614376
2662	1138.551294
2663	1138.248138
2664	1138.115905
2665	1137.917108
2666	1137.893495
2667	1137.753334
2668	1137.459893
2669	1137.254723
2670	1137.13436
2671	1136.980313
2672	1136.776188
2673	1136.626701
2674	1136.605423
2675	1136.405796
2676	1136.223861
2677	1136.115891
2678	1135.913755
2679	1135.88292
2680	1135.763766
2681	1135.608806
2682	1135.421167
2683	1135.29998
2684	1135.20557
2685	1135.093071
2686	1134.870349
2687	1134.788713
2688	1134.588497
2689	1134.447497
2690	1134.403643
2691	1134.306896
2692	1134.11524
2693	1134.087444
2694	1134.059841
2695	1133.913368
2696	1133.717828
2697	1133.615795
2698	1133.462538
2699	1133.378321
2700	1133.185668
2701	1133.084651
2702	1132.96461
2703	1132.854673
2704	1132.752426
2705	1132.725178
2706	1132.69683
2707	1132.552514
2708	1132.458127
2709	1132.307768
2710	1132.118082
2711	1132.034496
2712	1131.900107
2713	1131.782471
2714	1131.536732
2715	1131.475841
2716	1131.370472
2717	1131.164985
2718	1131.144273
2719	1130.907629
2720	1130.813996
2721	1130.542911
2722	1130.364966
2723	1130.290175
2724	1130.137986
2725	1129.943979
2726	1129.706642
2727	1129.385739
2728	1129.14431
2729	1128.855005
2730	1128.669098
2731	1128.554734
2732	1128.430179
2733	1128.208471
2734	1128.098188
2735	1127.802103
2736	1127.775167
2737	1127.664168
2738	1127.546726
2739	1127.423137
2740	1127.204195
2741	1127.062221
2742	1126.926922
2743	1126.821033
2744	1126.620214
2745	1126.503368
2746	1126.444101
2747	1126.391783
2748	1126.240499
2749	1126.045408
2750	1125.822881
2751	1125.512556
2752	1125.306475
2753	1125.184944
2754	1125.085652
2755	1124.779047
2756	1124.669072
2757	1124.578766
2758	1124.399497
2759	1124.219665
2760	1123.781812
2761	1123.546083
2762	1123.519303
2763	1123.407137
2764	1123.311651
2765	1123.175492
2766	1123.040327
2767	1122.988708
2768	1122.867407
2769	1122.579213
2770	1122.431989
2771	1122.290641
2772	1121.892061
2773	1121.745782
2774	1121.645128
2775	1121.515341
2776	1121.40022
2777	1121.290445
2778	1121.10838
2779	1120.882499
2780	1120.794543
2781	1120.653821
2782	1120.581602
2783	1120.493891
2784	1120.37451
2785	1120.04195
2786	1119.844334
2787	1119.699818
2788	1119.398521
2789	1119.172644
2790	1119.033674
2791	1118.802177
2792	1118.591727
2793	1118.408235
2794	1118.048478
2795	1118.022087
2796	1117.884832
2797	1117.779304
2798	1117.652058
2799	1117.38415
2800	1117.266813
2801	1117.179191
2802	1117.153088
2803	1116.862526
2804	1116.682588
2805	1116.399908
2806	1116.379628
2807	1116.081311
2808	1115.982788
2809	1115.869384
2810	1115.702831
2811	1115.419955
2812	1115.274478
2813	1114.884853
2814	1114.603757
2815	1114.331528
2816	1114.052185
2817	1113.979125
2818	1113.910354
2819	1113.713967
2820	1113.534932
2821	1113.191474
2822	1112.951909
2823	1112.852589
2824	1112.826767
2825	1112.720831
2826	1112.599636
2827	1112.465008
2828	1112.18449
2829	1112.017018
2830	1111.877356
2831	1111.649929
2832	1111.434506
2833	1111.323366
2834	1111.013073
2835	1110.875116
2836	1110.526677
2837	1110.441437
2838	1110.357164
2839	1110.195795
2840	1110.087017
2841	1109.921246
2842	1109.57655
2843	1109.32266
2844	1109.261091
2845	1109.06063
2846	1108.900574
2847	1108.707213
2848	1108.472166
2849	1108.41434
2850	1108.248494
2851	1108.176678
2852	1108.021296
2853	1107.91385
2854	1107.820401
2855	1107.694443
2856	1107.599424
2857	1107.470426
2858	1107.403948
2859	1107.314055
2860	1107.064871
2861	1106.975773
2862	1106.910876
2863	1106.736453
2864	1106.58974
2865	1106.496042
2866	1106.332384
2867	1106.114036
2868	1106.094389
2869	1105.833332
2870	1105.745707
2871	1105.696303
2872	1105.671013
2873	1105.509005
2874	1105.386446
2875	1105.210959
2876	1105.12939
2877	1105.014603
2878	1104.922185
2879	1104.856442
2880	1104.625934
2881	1104.512761
2882	1104.254405
2883	1104.052815
2884	1103.91223
2885	1103.741711
2886	1103.559387
2887	1103.358756
2888	1103.067747
2889	1102.881567
2890	1102.787225
2891	1102.683144
2892	1102.523435
2893	1102.26045
2894	1102.235447
2895	1102.128581
2896	1101.802774
2897	1101.620785
2898	1101.415059
2899	1101.113346
2900	1100.79265
2901	1100.690823
2902	1100.56697
2903	1100.398387
2904	1100.236564
2905	1100.075685
2906	1099.86109
2907	1099.60564
2908	1099.510782
2909	1099.431035
2910	1099.301657
2911	1098.932784
2912	1098.825313
2913	1098.651258
2914	1098.354393
2915	1098.312846
2916	1098.200657
2917	1098.175854
2918	1098.069207
2919	1097.949211
2920	1097.849222
2921	1097.737715
2922	1097.526893
2923	1097.39283
2924	1097.347615
2925	1097.23758
2926	1097.036775
2927	1097.012275
2928	1096.697108
2929	1096.659029
2930	1096.489599
2931	1096.278451
2932	1096.196117
2933	1096.105753
2934	1096.001951
2935	1095.915525
2936	1095.782125
2937	1095.649766
2938	1095.517049
2939	1095.362482
2940	1095.236662
2941	1095.107068
2942	1095.006243
2943	1094.897382
2944	1094.826782
2945	1094.718025
2946	1094.509716
2947	1094.359688
2948	1094.341556
2949	1094.232704
2950	1094.208409
2951	1094.104302
2952	1094.034702
2953	1093.928501
2954	1093.761048
2955	1093.527403
2956	1093.347324
2957	1093.244479
2958	1093.091179
2959	1092.826107
2960	1092.602559
2961	1092.395205
2962	1092.291887
2963	1092.139533
2964	1092.034774
2965	1091.667325
2966	1091.462127
2967	1091.253899
2968	1091.030625
2969	1091.006689
2970	1090.842295
2971	1090.761471
2972	1090.615601
2973	1090.500925
2974	1090.396962
2975	1090.144057
2976	1089.918026
2977	1089.788098
2978	1089.699921
2979	1089.597359
2980	1089.495489
2981	1089.190031
2982	1089.166239
2983	1089.0988
2984	1089.000388
2985	1088.886089
2986	1088.81428
2987	1088.701352
2988	1088.452063
2989	1088.237481
2990	1088.136182
2991	1087.987016
2992	1087.856147
2993	1087.686068
2994	1087.542532
2995	1087.442565
2996	1087.307301
2997	1087.24198
2998	1087.224055
2999	1087.111236
3000	1086.880978
3001	1086.688582
3002	1086.610398
3003	1086.398659
3004	1086.309757
3005	1086.166749
3006	1086.046364
3007	1085.830061
3008	1085.64547
3009	1085.557251
3010	1085.460869
3011	1085.361987
3012	1085.261957
3013	1085.020863
3014	1084.745236
3015	1084.636749
3016	1084.33836
3017	1084.222634
3018	1084.178355
3019	1083.922792
3020	1083.824077
3021	1083.747882
3022	1083.529147
3023	1083.328306
3024	1083.219464
3025	1083.131957
3026	1083.036396
3027	1082.842007
3028	1082.693441
3029	1082.595971
3030	1082.53756
3031	1082.301488
3032	1082.194993
3033	1082.09827
3034	1081.974895
3035	1081.879248
3036	1081.745482
3037	1081.646176
3038	1081.588368
3039	1081.463179
3040	1081.388865
3041	1081.298413
3042	1081.281396
3043	1081.072822
3044	1080.86444
3045	1080.77121
3046	1080.511762
3047	1080.461262
3048	1080.323496
3049	1080.177981
3050	1080.086103
3051	1079.786196
3052	1079.71984
3053	1079.599398
3054	1079.356597
3055	1079.181697
3056	1079.119276
3057	1078.912966
3058	1078.659358
3059	1078.568672
3060	1078.406873
3061	1078.09601
3062	1077.928629
3063	1077.913892
3064	1077.706123
3065	1077.608389
3066	1077.437404
3067	1077.254093
3068	1077.005231
3069	1076.836406
3070	1076.65058
3071	1076.578537
3072	1076.516642
3073	1076.421697
3074	1076.197829
3075	1076.140808
3076	1075.9933
3077	1075.865137
3078	1075.683498
3079	1075.61015
3080	1075.469782
3081	1075.243942
3082	1075.072734
3083	1074.952111
3084	1074.777062
3085	1074.657726
3086	1074.569672
3087	1074.442952
3088	1074.267584
3089	1074.087787
3090	1074.014873
3091	1073.861623
3092	1073.803338
3093	1073.726092
3094	1073.507704
3095	1073.223788
3096	1073.210696
3097	1073.134256
3098	1073.019919
3099	1072.997679
3100	1072.817854
3101	1072.629302
3102	1072.492037
3103	1072.265018
3104	1072.10095
3105	1072.028929
3106	1071.813499
3107	1071.656767
3108	1071.585202
3109	1071.378016
3110	1071.24826
3111	1071.120426
3112	1071.037696
3113	1070.950763
3114	1070.791231
3115	1070.720131
3116	1070.631229
3117	1070.27671
3118	1070.136048
3119	1070.068832
3120	1069.846771
3121	1069.70307
3122	1069.615854
3123	1069.430078
3124	1069.312269
3125	1069.223104
3126	1069.062659
3127	1068.932516
3128	1068.909785
3129	1068.883275
3130	1068.643627
3131	1068.479292
3132	1068.385306
3133	1068.32715
3134	1068.066319
3135	1067.873889
3136	1067.758181
3137	1067.596093
3138	1067.494073
3139	1067.35075
3140	1067.177632
3141	1067.12359
3142	1066.975385
3143	1066.874181
3144	1066.716073
3145	1066.505496
3146	1066.436906
3147	1066.27285
3148	1066.056196
3149	1065.86249
3150	1065.756916
3151	1065.710501
3152	1065.268044
3153	1065.109306
3154	1065.038821
3155	1064.981501
3156	1064.774187
3157	1064.711679
3158	1064.639684
3159	1064.49231
3160	1064.422629
3161	1064.254812
3162	1064.116564
3163	1064.000301
3164	1063.763919
3165	1063.623324
3166	1063.491138
3167	1063.297174
3168	1063.271065
3169	1063.125917
3170	1063.001672
3171	1062.827814
3172	1062.744078
3173	1062.632776
3174	1062.49338
3175	1062.301149
3176	1062.096142
3177	1061.941105
3178	1061.855416
3179	1061.519942
3180	1061.450935
3181	1061.180819
3182	1061.069212
3183	1061.006379
3184	1060.938166
3185	1060.877414
3186	1060.707596
3187	1060.622539
3188	1060.483428
3189	1060.346222
3190	1060.22255
3191	1060.132718
3192	1059.901324
3193	1059.751746
3194	1059.689347
3195	1059.593227
3196	1059.446882
3197	1059.315835
3198	1059.192695
3199	1059.130822
3200	1058.882567
3201	1058.61804
3202	1058.464938
3203	1058.399945
3204	1058.172186
3205	1058.023527
3206	1057.927725
3207	1057.805258
3208	1057.650911
3209	1057.426308
3210	1057.267102
3211	1057.18354
3212	1056.975872
3213	1056.847129
3214	1056.793219
3215	1056.669671
3216	1056.508765
3217	1056.455157
3218	1056.386634
