iter	Passed	Remaining
3254	9038	18730
3255	9042	18728
3256	9045	18726
3257	9048	18724
3258	9050	18721
3259	9053	18718
3260	9056	18715
3261	9059	18713
3262	9062	18710
3263	9065	18707
3264	9067	18704
3265	9070	18701
3266	9073	18699
3267	9076	18697
3268	9079	18694
3269	9081	18691
3270	9084	18688
3271	9087	18685
3272	9089	18682
3273	9092	18679
3274	9095	18676
3275	9097	18673
3276	9100	18670
3277	9103	18667
3278	9106	18665
3279	9109	18662
3280	9111	18659
3281	9114	18657
3282	9117	18653
3283	9119	18650
3284	9122	18648
3285	9125	18645
3286	9128	18642
3287	9130	18639
3288	9133	18636
3289	9136	18633
3290	9139	18631
3291	9142	18628
3292	9144	18625
3293	9147	18622
3294	9150	18620
3295	9153	18617
3296	9156	18615
3297	9158	18612
3298	9161	18609
3299	9164	18606
3300	9167	18604
3301	9170	18601
3302	9173	18598
3303	9175	18595
3304	9178	18592
3305	9180	18589
3306	9183	18586
3307	9186	18583
3308	9189	18581
3309	9192	18578
3310	9194	18575
3311	9197	18572
3312	9200	18569
3313	9202	18566
3314	9205	18564
3315	9208	18561
3316	9211	18558
3317	9213	18555
3318	9216	18552
3319	9219	18549
3320	9221	18546
3321	9224	18543
3322	9227	18540
3323	9230	18537
3324	9232	18535
3325	9235	18532
3326	9238	18529
3327	9240	18526
3328	9243	18523
3329	9246	18520
3330	9249	18517
3331	9252	18515
3332	9254	18512
3333	9257	18508
3334	9259	18505
3335	9262	18502
3336	9265	18499
3337	9267	18497
3338	9270	18494
3339	9273	18491
3340	9276	18488
3341	9278	18485
3342	9281	18482
3343	9284	18479
3344	9287	18477
3345	9289	18474
3346	9292	18471
3347	9295	18468
3348	9297	18465
3349	9300	18462
3350	9303	18459
3351	9305	18456
3352	9308	18453
3353	9311	18450
3354	9313	18446
3355	9316	18444
3356	9319	18441
3357	9322	18438
3358	9324	18435
3359	9327	18432
3360	9330	18430
3361	9333	18427
3362	9335	18424
3363	9338	18421
3364	9341	18418
3365	9343	18415
3366	9346	18413
3367	9349	18411
3368	9352	18408
3369	9355	18405
3370	9358	18402
3371	9360	18399
3372	9363	18397
3373	9366	18394
3374	9369	18392
3375	9372	18389
3376	9375	18386
3377	9378	18384
3378	9380	18381
3379	9383	18379
3380	9386	18376
3381	9389	18373
3382	9392	18370
3383	9394	18367
3384	9397	18365
3385	9400	18362
3386	9403	18360
3387	9406	18356
3388	9408	18353
3389	9411	18350
3390	9414	18348
3391	9417	18345
3392	9419	18342
3393	9422	18339
3394	9425	18336
3395	9427	18333
3396	9430	18331
3397	9433	18329
3398	9436	18326
3399	9439	18323
3400	9442	18320
3401	9444	18317
3402	9447	18314
3403	9450	18311
3404	9452	18308
3405	9455	18305
3406	9458	18302
3407	9460	18299
3408	9463	18296
3409	9466	18293
3410	9468	18290
3411	9471	18287
3412	9473	18284
3413	9476	18281
3414	9479	18278
3415	9482	18276
3416	9485	18273
3417	9487	18270
3418	9490	18267
3419	9493	18264
3420	9496	18262
3421	9499	18259
3422	9501	18257
3423	9504	18253
3424	9507	18251
3425	9509	18247
3426	9512	18245
3427	9515	18241
3428	9517	18238
3429	9520	18235
3430	9523	18233
3431	9526	18230
3432	9529	18228
3433	9531	18225
3434	9534	18222
3435	9537	18219
3436	9539	18216
3437	9542	18213
3438	9545	18210
3439	9547	18207
3440	9550	18204
3441	9553	18201
3442	9556	18198
3443	9558	18196
3444	9561	18193
3445	9564	18190
3446	9567	18187
3447	9569	18184
3448	9572	18181
3449	9575	18178
3450	9578	18176
3451	9580	18173
3452	9583	18171
3453	9586	18168
3454	9589	18165
3455	9592	18162
3456	9594	18160
3457	9597	18157
3458	9600	18154
3459	9603	18151
3460	9605	18148
3461	9608	18145
3462	9611	18143
3463	9614	18140
3464	9616	18137
3465	9619	18134
3466	9622	18131
3467	9624	18128
3468	9627	18125
3469	9630	18122
3470	9632	18119
3471	9635	18116
3472	9638	18113
3473	9640	18110
3474	9643	18108
3475	9646	18105
3476	9649	18102
3477	9652	18100
3478	9655	18097
3479	9657	18094
3480	9660	18092
3481	9663	18089
3482	9666	18086
3483	9669	18083
3484	9671	18080
3485	9674	18077
3486	9677	18075
3487	9679	18072
3488	9682	18069
3489	9685	18066
3490	9688	18063
3491	9690	18060
3492	9693	18058
3493	9696	18055
3494	9699	18052
3495	9702	18050
3496	9704	18047
3497	9707	18044
3498	9710	18041
3499	9713	18038
3500	9716	18036
3501	9718	18033
3502	9721	18029
3503	9724	18027
3504	9726	18024
3505	9729	18021
3506	9732	18018
3507	9735	18015
3508	9737	18013
3509	9740	18010
3510	9743	18008
3511	9746	18005
3512	9749	18002
3513	9751	17999
3514	9754	17996
3515	9757	17993
3516	9760	17991
3517	9762	17988
3518	9765	17985
3519	9768	17982
3520	9770	17979
3521	9773	17976
3522	9776	17973
3523	9779	17970
3524	9781	17967
3525	9784	17965
3526	9787	17962
3527	9790	17959
3528	9792	17956
3529	9795	17953
3530	9798	17951
3531	9801	17948
3532	9803	17945
3533	9807	17943
3534	9810	17941
3535	9813	17939
3536	9816	17936
3537	9818	17933
3538	9821	17930
3539	9824	17928
3540	9827	17925
3541	9830	17923
3542	9833	17920
3543	9835	17917
3544	9838	17914
3545	9841	17912
3546	9844	17909
3547	9846	17906
3548	9849	17903
3549	9852	17900
3550	9855	17898
3551	9858	17895
3552	9860	17892
3553	9863	17889
3554	9866	17887
3555	9868	17884
3556	9871	17881
3557	9874	17878
3558	9877	17875
3559	9879	17872
3560	9882	17869
3561	9885	17866
3562	9888	17864
3563	9891	17862
3564	9894	17859
3565	9896	17856
3566	9899	17853
3567	9902	17850
3568	9905	17848
3569	9908	17845
3570	9911	17843
3571	9913	17840
3572	9916	17837
3573	9919	17834
3574	9921	17831
3575	9924	17828
3576	9927	17826
3577	9930	17823
3578	9933	17820
3579	9935	17817
3580	9938	17815
3581	9941	17812
3582	9944	17809
3583	9946	17806
3584	9949	17803
3585	9952	17801
3586	9955	17798
3587	9957	17795
3588	9960	17792
3589	9963	17789
3590	9965	17786
3591	9969	17784
3592	9972	17781
3593	9974	17778
3594	9977	17775
3595	9979	17772
3596	9982	17769
3597	9985	17766
3598	9987	17764
3599	9990	17760
3600	9993	17758
3601	9995	17755
3602	9998	17752
3603	10001	17750
3604	10004	17747
3605	10007	17744
3606	10010	17741
3607	10012	17738
3608	10015	17735
3609	10018	17733
3610	10021	17730
3611	10023	17727
3612	10026	17725
3613	10029	17722
3614	10032	17719
3615	10035	17716
3616	10037	17713
3617	10040	17710
3618	10042	17707
3619	10045	17704
3620	10048	17702
3621	10051	17699
3622	10054	17696
3623	10056	17694
3624	10059	17691
3625	10062	17688
3626	10065	17685
3627	10068	17682
3628	10070	17680
3629	10073	17677
3630	10076	17674
3631	10078	17671
3632	10081	17669
3633	10084	17666
3634	10087	17663
3635	10090	17660
3636	10092	17657
3637	10095	17655
3638	10098	17652
3639	10101	17650
3640	10104	17647
3641	10107	17644
3642	10109	17641
3643	10112	17639
3644	10115	17636
3645	10118	17634
3646	10121	17631
3647	10124	17628
3648	10126	17625
3649	10129	17622
3650	10132	17619
3651	10134	17616
3652	10137	17613
3653	10140	17610
3654	10142	17607
3655	10145	17605
3656	10148	17602
3657	10151	17599
3658	10154	17596
3659	10156	17593
3660	10159	17590
3661	10162	17587
3662	10164	17585
3663	10167	17582
3664	10170	17580
3665	10173	17577
3666	10175	17573
3667	10178	17570
3668	10181	17567
3669	10183	17564
3670	10186	17562
3671	10189	17558
3672	10191	17556
3673	10194	17553
3674	10197	17550
3675	10200	17548
3676	10202	17544
3677	10205	17542
3678	10208	17539
3679	10211	17536
3680	10214	17534
3681	10216	17531
3682	10219	17528
3683	10222	17525
3684	10225	17522
3685	10227	17519
3686	10230	17517
3687	10234	17515
3688	10236	17512
3689	10239	17509
3690	10242	17507
3691	10245	17504
3692	10247	17501
3693	10250	17499
3694	10253	17496
3695	10256	17493
3696	10258	17490
3697	10261	17487
3698	10264	17484
3699	10267	17481
3700	10269	17479
3701	10272	17475
3702	10274	17472
3703	10277	17469
3704	10280	17467
3705	10283	17464
3706	10285	17461
3707	10288	17457
3708	10290	17454
3709	10293	17452
3710	10296	17449
3711	10299	17446
3712	10301	17443
3713	10304	17440
3714	10307	17437
3715	10310	17434
3716	10312	17432
3717	10315	17429
3718	10318	17426
3719	10320	17423
3720	10323	17420
3721	10326	17417
3722	10329	17415
3723	10332	17412
3724	10334	17409
3725	10337	17406
3726	10340	17403
3727	10342	17400
3728	10345	17398
3729	10348	17395
3730	10351	17392
3731	10353	17389
3732	10356	17386
3733	10359	17383
3734	10361	17380
3735	10364	17377
3736	10367	17374
3737	10369	17371
3738	10372	17368
3739	10374	17365
3740	10378	17363
3741	10380	17360
3742	10383	17357
3743	10386	17354
3744	10388	17351
3745	10391	17348
3746	10394	17345
3747	10397	17343
3748	10400	17340
3749	10402	17337
3750	10405	17335
3751	10408	17332
3752	10411	17329
3753	10413	17326
3754	10416	17323
3755	10419	17320
3756	10421	17317
3757	10424	17314
3758	10427	17312
3759	10430	17310
3760	10433	17307
3761	10435	17304
3762	10438	17301
3763	10441	17298
3764	10444	17295
3765	10446	17292
3766	10449	17290
3767	10452	17287
3768	10455	17284
3769	10457	17281
3770	10460	17279
3771	10463	17276
3772	10466	17273
3773	10468	17270
3774	10471	17267
3775	10474	17265
3776	10477	17262
3777	10479	17259
3778	10482	17256
3779	10485	17253
3780	10487	17250
3781	10490	17247
3782	10493	17244
3783	10496	17242
3784	10498	17239
3785	10501	17236
3786	10504	17233
3787	10507	17231
3788	10510	17228
3789	10512	17225
3790	10515	17222
3791	10517	17218
3792	10520	17215
3793	10523	17213
3794	10525	17210
3795	10528	17207
3796	10531	17204
3797	10534	17201
3798	10536	17198
3799	10539	17196
3800	10542	17193
3801	10544	17190
3802	10547	17187
3803	10550	17184
3804	10552	17181
3805	10555	17178
3806	10558	17176
3807	10561	17173
3808	10564	17170
3809	10566	17167
3810	10569	17164
3811	10572	17161
3812	10575	17159
3813	10578	17156
3814	10580	17153
3815	10583	17150
3816	10586	17148
3817	10589	17145
3818	10592	17143
3819	10594	17140
3820	10597	17137
3821	10599	17134
3822	10602	17131
3823	10605	17128
3824	10608	17125
3825	10610	17122
3826	10613	17119
3827	10616	17116
3828	10618	17113
3829	10622	17111
3830	10624	17108
3831	10627	17105
3832	10630	17103
3833	10633	17100
3834	10635	17097
3835	10638	17095
3836	10641	17092
3837	10644	17089
3838	10646	17086
3839	10649	17083
3840	10652	17080
3841	10654	17077
3842	10657	17075
3843	10660	17072
3844	10663	17069
3845	10665	17066
3846	10668	17063
3847	10671	17061
3848	10674	17058
3849	10677	17055
3850	10679	17052
3851	10682	17049
3852	10685	17047
3853	10688	17044
3854	10690	17041
3855	10693	17038
3856	10696	17035
3857	10698	17032
3858	10701	17029
3859	10704	17027
3860	10707	17024
3861	10709	17021
3862	10712	17018
3863	10715	17015
3864	10718	17013
3865	10720	17010
3866	10723	17007
3867	10726	17004
3868	10728	17001
3869	10731	16998
3870	10734	16995
3871	10737	16993
3872	10740	16990
3873	10742	16987
3874	10745	16985
3875	10748	16981
3876	10750	16979
3877	10753	16976
3878	10756	16973
3879	10759	16970
3880	10761	16967
3881	10764	16964
3882	10767	16962
3883	10770	16959
3884	10772	16956
3885	10775	16953
3886	10777	16950
3887	10780	16947
3888	10783	16944
3889	10786	16941
3890	10788	16938
3891	10791	16936
3892	10794	16933
3893	10797	16930
3894	10799	16927
3895	10802	16924
3896	10805	16921
3897	10807	16918
3898	10810	16915
3899	10813	16912
3900	10815	16909
3901	10818	16906
3902	10821	16903
3903	10823	16900
3904	10826	16898
3905	10828	16894
3906	10831	16892
3907	10834	16889
3908	10837	16886
3909	10839	16883
3910	10842	16880
3911	10845	16877
3912	10848	16875
3913	10851	16873
3914	10854	16870
3915	10856	16867
3916	10859	16864
3917	10862	16861
3918	10864	16858
3919	10867	16855
3920	10870	16852
3921	10872	16850
3922	10875	16847
3923	10878	16844
3924	10881	16841
3925	10883	16838
3926	10886	16835
3927	10889	16832
3928	10891	16829
3929	10894	16827
3930	10897	16824
3931	10900	16822
3932	10903	16819
3933	10906	16816
3934	10908	16813
3935	10911	16811
3936	10914	16808
3937	10917	16805
3938	10920	16802
3939	10923	16800
3940	10925	16797
3941	10928	16794
3942	10931	16792
3943	10934	16789
3944	10936	16786
3945	10939	16784
3946	10942	16781
3947	10945	16778
3948	10948	16775
3949	10951	16773
3950	10953	16770
3951	10956	16767
3952	10959	16764
3953	10962	16761
3954	10964	16759
3955	10967	16755
3956	10969	16752
3957	10972	16749
3958	10975	16746
3959	10977	16743
3960	10980	16741
3961	10983	16738
3962	10986	16735
3963	10988	16732
3964	10991	16729
3965	10994	16727
3966	10997	16724
3967	10999	16721
3968	11002	16718
3969	11005	16716
3970	11008	16713
3971	11011	16710
3972	11013	16707
3973	11016	16704
3974	11019	16702
3975	11022	16699
3976	11024	16696
3977	11027	16693
3978	11030	16690
3979	11032	16688
3980	11035	16685
3981	11038	16682
3982	11041	16679
3983	11044	16677
3984	11046	16674
3985	11049	16671
3986	11052	16668
3987	11054	16665
3988	11057	16662
3989	11060	16659
3990	11063	16657
3991	11066	16654
3992	11068	16651
3993	11071	16649
3994	11074	16646
3995	11077	16643
3996	11079	16640
3997	11082	16637
3998	11085	16634
3999	11088	16632
4000	11090	16629
4001	11093	16626
4002	11096	16623
4003	11098	16620
4004	11101	16618
4005	11104	16615
4006	11107	16612
4007	11110	16610
4008	11113	16607
4009	11115	16604
4010	11118	16601
4011	11121	16599
4012	11124	16596
4013	11127	16593
4014	11129	16590
4015	11132	16587
4016	11134	16584
4017	11137	16581
4018	11140	16578
4019	11142	16575
4020	11145	16572
4021	11148	16570
4022	11150	16567
4023	11153	16564
4024	11156	16561
4025	11159	16558
4026	11162	16556
4027	11164	16553
4028	11167	16550
4029	11170	16547
4030	11172	16544
4031	11175	16541
4032	11178	16538
4033	11181	16535
4034	11183	16532
4035	11186	16530
4036	11189	16527
4037	11191	16524
4038	11194	16521
4039	11197	16518
4040	11199	16515
4041	11202	16512
4042	11205	16509
4043	11208	16507
4044	11210	16504
4045	11213	16501
4046	11216	16498
4047	11218	16495
4048	11221	16493
4049	11224	16490
4050	11227	16487
4051	11229	16484
4052	11232	16481
4053	11235	16478
4054	11238	16476
4055	11241	16474
4056	11243	16471
4057	11246	16467
4058	11248	16464
4059	11251	16461
4060	11254	16458
4061	11257	16456
4062	11260	16453
4063	11262	16450
4064	11265	16447
4065	11267	16444
4066	11270	16441
4067	11273	16438
4068	11275	16435
4069	11278	16432
4070	11281	16430
4071	11284	16427
4072	11286	16424
4073	11289	16421
4074	11292	16419
4075	11295	16416
4076	11297	16413
4077	11300	16410
4078	11303	16407
4079	11306	16404
4080	11308	16401
4081	11311	16399
4082	11314	16396
4083	11316	16393
4084	11319	16390
4085	11322	16387
4086	11325	16384
4087	11327	16382
4088	11330	16379
4089	11333	16376
4090	11335	16373
4091	11338	16371
4092	11341	16368
4093	11344	16365
4094	11347	16362
4095	11350	16360
4096	11353	16358
4097	11356	16355
4098	11359	16352
4099	11361	16349
4100	11364	16346
4101	11366	16343
4102	11369	16340
4103	11372	16338
4104	11375	16336
4105	11378	16333
4106	11380	16330
4107	11383	16327
4108	11387	16325
4109	11390	16322
4110	11392	16320
4111	11395	16317
4112	11398	16314
4113	11400	16311
4114	11403	16308
4115	11406	16306
4116	11409	16303
4117	11412	16300
4118	11415	16298
4119	11418	16295
4120	11420	16293
4121	11423	16289
4122	11426	16286
4123	11428	16284
4124	11431	16281
4125	11434	16278
4126	11437	16276
4127	11440	16273
4128	11443	16271
4129	11445	16268
4130	11448	16265
4131	11451	16262
4132	11454	16260
4133	11457	16257
4134	11459	16254
4135	11462	16251
4136	11464	16248
4137	11467	16245
4138	11470	16242
4139	11473	16240
4140	11476	16237
4141	11478	16234
4142	11481	16231
4143	11484	16228
4144	11487	16225
4145	11489	16223
4146	11492	16219
4147	11495	16217
4148	11498	16214
4149	11500	16211
4150	11503	16209
4151	11506	16206
4152	11509	16203
4153	11511	16200
4154	11514	16198
4155	11517	16195
4156	11520	16192
4157	11522	16189
4158	11525	16186
4159	11528	16183
4160	11531	16181
4161	11534	16179
4162	11537	16176
4163	11539	16173
4164	11542	16170
4165	11545	16167
4166	11547	16164
4167	11550	16161
4168	11553	16158
4169	11555	16155
4170	11558	16153
4171	11561	16150
4172	11564	16147
4173	11566	16144
4174	11569	16142
4175	11572	16139
4176	11575	16136
4177	11578	16134
4178	11581	16131
4179	11584	16129
4180	11586	16126
4181	11589	16123
4182	11592	16120
4183	11595	16117
4184	11597	16115
4185	11601	16112
4186	11603	16110
4187	11606	16107
4188	11609	16104
4189	11611	16101
4190	11614	16098
4191	11617	16095
4192	11620	16093
4193	11622	16090
4194	11625	16087
4195	11628	16084
4196	11631	16082
4197	11634	16079
4198	11637	16076
4199	11639	16074
4200	11642	16071
4201	11645	16068
4202	11648	16065
4203	11650	16062
4204	11653	16060
4205	11656	16057
4206	11659	16054
4207	11661	16051
4208	11664	16048
4209	11667	16046
4210	11670	16043
4211	11672	16040
4212	11675	16037
4213	11678	16034
4214	11681	16032
4215	11683	16029
4216	11686	16026
4217	11689	16023
4218	11691	16020
4219	11694	16017
4220	11697	16015
4221	11700	16012
4222	11702	16009
4223	11705	16006
4224	11708	16004
4225	11711	16001
4226	11714	15999
4227	11717	15996
4228	11720	15993
4229	11722	15990
4230	11725	15987
4231	11728	15985
4232	11731	15982
4233	11733	15979
4234	11736	15976
4235	11739	15974
4236	11742	15971
4237	11745	15968
4238	11747	15965
4239	11750	15963
4240	11753	15960
4241	11755	15957
4242	11758	15954
4243	11761	15951
4244	11764	15948
4245	11767	15946
4246	11769	15943
4247	11772	15940
4248	11775	15937
4249	11777	15934
4250	11780	15931
4251	11783	15928
4252	11785	15926
4253	11788	15923
4254	11791	15920
4255	11794	15917
4256	11797	15915
4257	11799	15912
4258	11802	15909
4259	11805	15906
4260	11807	15903
4261	11810	15900
4262	11813	15898
4263	11816	15895
4264	11819	15893
4265	11822	15890
4266	11824	15887
4267	11828	15885
4268	11831	15882
4269	11834	15880
4270	11836	15877
4271	11839	15874
4272	11842	15871
4273	11845	15869
4274	11848	15866
4275	11850	15863
4276	11853	15860
4277	11856	15858
4278	11858	15855
4279	11862	15853
4280	11865	15850
4281	11867	15847
4282	11870	15844
4283	11873	15842
4284	11876	15839
4285	11879	15836
4286	11881	15834
4287	11884	15831
4288	11887	15828
4289	11889	15825
4290	11892	15822
4291	11895	15820
4292	11898	15817
4293	11900	15814
4294	11903	15811
4295	11906	15809
4296	11909	15806
4297	11912	15804
4298	11915	15801
4299	11918	15798
4300	11921	15795
4301	11923	15793
4302	11926	15790
4303	11929	15787
4304	11932	15784
4305	11934	15781
4306	11937	15779
4307	11940	15776
4308	11943	15773
4309	11945	15770
4310	11948	15768
4311	11951	15765
4312	11954	15762
4313	11957	15759
4314	11959	15756
4315	11962	15754
4316	11965	15751
4317	11967	15748
4318	11970	15745
4319	11973	15743
4320	11976	15740
4321	11979	15737
4322	11982	15735
4323	11984	15732
4324	11987	15729
4325	11990	15726
4326	11993	15724
4327	11995	15721
4328	11998	15718
4329	12001	15715
4330	12004	15713
4331	12007	15710
4332	12010	15707
4333	12012	15704
4334	12015	15701
4335	12018	15699
4336	12021	15696
4337	12024	15694
4338	12026	15691
4339	12029	15688
4340	12032	15685
4341	12035	15682
4342	12037	15679
4343	12040	15677
4344	12043	15674
4345	12046	15671
4346	12048	15668
4347	12051	15665
4348	12054	15663
4349	12057	15660
4350	12059	15657
4351	12062	15654
4352	12065	15652
4353	12068	15649
4354	12071	15647
4355	12074	15644
4356	12077	15641
4357	12079	15638
4358	12082	15635
4359	12085	15633
4360	12087	15630
4361	12090	15627
4362	12093	15624
4363	12095	15621
4364	12098	15618
4365	12101	15615
4366	12104	15613
4367	12107	15610
4368	12109	15607
4369	12112	15604
4370	12115	15602
4371	12118	15599
4372	12121	15596
4373	12123	15593
4374	12126	15590
4375	12128	15587
4376	12131	15584
4377	12134	15581
4378	12137	15579
4379	12139	15576
4380	12142	15573
4381	12145	15570
4382	12147	15568
4383	12150	15565
4384	12153	15562
4385	12156	15560
4386	12159	15557
4387	12162	15554
4388	12164	15551
4389	12167	15548
4390	12170	15546
4391	12172	15543
4392	12175	15540
4393	12178	15537
4394	12180	15534
4395	12183	15531
4396	12186	15528
4397	12188	15525
4398	12191	15522
4399	12194	15520
4400	12197	15517
4401	12200	15515
4402	12203	15512
4403	12206	15509
4404	12208	15506
4405	12211	15504
4406	12214	15501
4407	12216	15498
4408	12219	15495
4409	12222	15492
4410	12225	15490
4411	12228	15487
4412	12230	15484
4413	12233	15482
4414	12236	15479
4415	12239	15476
4416	12242	15474
4417	12245	15471
4418	12247	15468
4419	12250	15465
4420	12253	15463
4421	12256	15460
4422	12259	15457
4423	12262	15455
4424	12264	15452
4425	12267	15449
4426	12270	15447
4427	12273	15444
4428	12276	15441
4429	12278	15438
4430	12281	15435
4431	12284	15433
4432	12287	15430
4433	12290	15428
4434	12293	15425
4435	12295	15422
4436	12298	15419
4437	12302	15417
4438	12304	15414
4439	12307	15411
4440	12310	15408
4441	12312	15406
4442	12315	15403
4443	12318	15401
4444	12321	15398
4445	12324	15395
4446	12326	15392
4447	12329	15389
4448	12332	15386
4449	12334	15384
4450	12337	15381
4451	12340	15378
4452	12342	15375
4453	12345	15372
4454	12348	15369
4455	12351	15366
4456	12353	15364
4457	12356	15361
4458	12359	15358
4459	12362	15355
4460	12364	15352
4461	12367	15350
4462	12370	15347
4463	12373	15344
4464	12376	15341
4465	12378	15338
4466	12381	15336
4467	12384	15333
4468	12386	15330
4469	12389	15327
4470	12392	15324
4471	12395	15321
4472	12398	15319
4473	12401	15317
4474	12403	15314
4475	12406	15311
4476	12409	15308
4477	12412	15306
4478	12415	15304
4479	12418	15301
4480	12421	15298
4481	12423	15295
4482	12426	15292
4483	12429	15289
4484	12432	15287
4485	12434	15284
4486	12437	15281
4487	12440	15278
4488	12443	15275
4489	12445	15273
4490	12448	15270
4491	12451	15267
4492	12454	15265
4493	12456	15261
4494	12459	15259
4495	12462	15256
4496	12465	15253
4497	12468	15251
4498	12471	15248
4499	12473	15245
4500	12476	15243
4501	12479	15240
4502	12482	15238
4503	12485	15235
4504	12488	15232
4505	12490	15229
4506	12493	15226
4507	12496	15224
4508	12499	15221
4509	12501	15218
4510	12504	15215
4511	12507	15212
4512	12510	15210
4513	12512	15207
4514	12515	15204
4515	12518	15201
4516	12521	15199
4517	12524	15196
4518	12526	15193
4519	12529	15190
4520	12532	15188
4521	12535	15185
4522	12538	15182
4523	12540	15179
4524	12543	15177
4525	12546	15174
4526	12549	15172
4527	12552	15169
4528	12555	15166
4529	12558	15164
4530	12560	15161
4531	12563	15158
4532	12566	15155
4533	12569	15153
4534	12572	15150
4535	12575	15148
4536	12578	15145
4537	12580	15142
4538	12583	15139
4539	12586	15137
4540	12589	15134
4541	12592	15131
4542	12595	15129
4543	12597	15126
4544	12600	15123
4545	12603	15120
4546	12606	15117
4547	12608	15115
4548	12611	15112
4549	12614	15109
4550	12617	15106
4551	12619	15103
4552	12622	15100
4553	12625	15098
4554	12628	15095
4555	12631	15092
4556	12633	15090
4557	12636	15087
4558	12639	15084
4559	12642	15081
4560	12645	15079
4561	12648	15076
4562	12650	15073
4563	12653	15070
4564	12655	15067
4565	12658	15064
4566	12661	15062
4567	12664	15059
4568	12666	15056
4569	12669	15053
4570	12672	15051
4571	12675	15048
4572	12677	15045
4573	12680	15042
4574	12683	15040
4575	12686	15037
4576	12688	15034
4577	12691	15031
4578	12694	15028
4579	12696	15025
4580	12699	15022
4581	12702	15020
4582	12705	15017
4583	12708	15014
4584	12710	15011
4585	12713	15009
4586	12716	15006
4587	12719	15003
4588	12721	15000
4589	12724	14998
4590	12727	14995
4591	12730	14992
4592	12732	14989
4593	12735	14986
4594	12738	14984
4595	12741	14981
4596	12744	14978
4597	12747	14976
4598	12750	14973
4599	12752	14970
4600	12755	14967
4601	12757	14964
4602	12760	14961
4603	12763	14958
4604	12765	14955
4605	12768	14953
4606	12771	14950
4607	12774	14947
4608	12776	14944
4609	12779	14941
4610	12782	14938
4611	12785	14936
4612	12787	14933
4613	12791	14931
4614	12793	14928
4615	12796	14925
4616	12799	14922
4617	12801	14919
4618	12804	14917
4619	12807	14914
4620	12810	14911
4621	12812	14908
4622	12815	14905
4623	12818	14902
4624	12821	14900
4625	12824	14897
4626	12826	14894
4627	12829	14891
4628	12832	14889
4629	12834	14886
4630	12837	14883
4631	12840	14881
4632	12843	14878
4633	12846	14875
4634	12849	14872
4635	12851	14870
4636	12854	14867
4637	12857	14864
4638	12860	14861
4639	12862	14858
4640	12865	14855
4641	12868	14853
4642	12871	14850
4643	12874	14847
4644	12876	14844
4645	12879	14842
4646	12882	14839
4647	12884	14836
4648	12888	14834
4649	12890	14831
4650	12893	14828
4651	12896	14825
4652	12898	14822
4653	12901	14819
4654	12904	14817
4655	12907	14814
4656	12909	14811
4657	12912	14808
4658	12915	14805
4659	12917	14803
4660	12921	14800
4661	12923	14797
4662	12926	14795
4663	12929	14792
4664	12932	14789
4665	12934	14786
4666	12937	14783
4667	12940	14780
4668	12942	14777
4669	12945	14775
4670	12948	14772
4671	12951	14769
4672	12954	14767
4673	12956	14764
4674	12959	14761
4675	12962	14758
4676	12965	14756
4677	12968	14753
4678	12971	14750
4679	12973	14748
4680	12976	14745
4681	12979	14742
4682	12981	14739
4683	12984	14736
4684	12987	14733
4685	12989	14730
4686	12992	14727
4687	12995	14724
4688	12997	14722
4689	13000	14719
4690	13003	14716
4691	13006	14713
4692	13008	14710
4693	13011	14707
4694	13014	14704
4695	13016	14702
4696	13019	14699
4697	13022	14696
4698	13025	14693
4699	13027	14691
4700	13030	14688
4701	13033	14685
4702	13036	14682
4703	13038	14679
4704	13041	14677
4705	13044	14674
4706	13047	14671
4707	13050	14669
4708	13053	14666
4709	13055	14663
4710	13058	14660
4711	13061	14657
4712	13063	14654
4713	13066	14652
4714	13069	14649
4715	13072	14646
4716	13075	14644
4717	13077	14641
4718	13080	14638
4719	13083	14635
4720	13086	14632
4721	13088	14629
4722	13091	14626
4723	13094	14624
4724	13096	14621
4725	13099	14618
4726	13102	14615
4727	13105	14612
4728	13107	14610
4729	13110	14607
4730	13113	14604
4731	13116	14602
4732	13119	14599
4733	13121	14596
4734	13124	14593
4735	13127	14590
4736	13130	14588
4737	13132	14585
4738	13135	14582
4739	13138	14579
4740	13140	14576
4741	13143	14573
4742	13146	14571
4743	13149	14568
4744	13152	14565
4745	13154	14562
4746	13157	14560
4747	13160	14557
4748	13163	14555
4749	13166	14552
4750	13169	14549
4751	13172	14547
4752	13175	14544
4753	13177	14541
4754	13180	14539
4755	13183	14536
4756	13186	14533
4757	13189	14531
4758	13192	14528
4759	13194	14525
4760	13197	14522
4761	13200	14520
4762	13203	14517
4763	13206	14514
4764	13208	14511
4765	13211	14508
4766	13214	14506
4767	13216	14503
4768	13219	14500
4769	13222	14497
4770	13225	14494
4771	13228	14492
4772	13230	14489
4773	13233	14486
4774	13236	14483
4775	13239	14481
4776	13242	14478
4777	13244	14475
4778	13247	14472
4779	13250	14469
4780	13253	14467
4781	13255	14464
4782	13258	14461
4783	13261	14458
4784	13264	14456
4785	13267	14453
4786	13269	14450
4787	13272	14447
4788	13274	14444
4789	13277	14442
4790	13280	14439
4791	13283	14436
4792	13285	14433
4793	13288	14430
4794	13290	14427
4795	13293	14424
4796	13296	14421
4797	13298	14418
4798	13301	14416
4799	13304	14413
4800	13307	14410
4801	13310	14408
4802	13313	14405
4803	13315	14402
4804	13318	14399
4805	13321	14397
4806	13324	14394
4807	13327	14391
